cell,delta,contention,contention_ratio,seed,task_workload_hash,capacity_by_resource,realized_contention_by_resource,active_resource_count,drift_source_total,changed_identities_total,task_mixture_tv_from_baseline_mean,mand_demand_tv_mean_pairwise,task_entropy_mean,cross_agent_dissimilarity,staleness_error_mean,calibration_error_mean,latent_oracle_error_mean
delta0.75__moderate,0.75,moderate,1.3,1397601319,42a85e8b3f2d7282,"{""COMPUTE"": 784, ""MEMORY"": 606, ""API_CREDITS"": 374, ""DATASET"": 58}","{""COMPUTE"": 0.8112244897959183, ""MEMORY"": 0.8910891089108911, ""API_CREDITS"": 0.7165775401069518, ""DATASET"": 2.7586206896551726}",4,41,32,0.5795416615805168,0.14987806311141746,0.569517498271575,0.10409379831757463,149.29832902865428,19.4201164456851,50.937345284728934
delta0.75__moderate,0.75,moderate,1.3,1414408149,735d797a6efce889,"{""COMPUTE"": 458, ""MEMORY"": 409, ""API_CREDITS"": 178, ""DATASET"": 165}","{""COMPUTE"": 1.9519650655021834, ""MEMORY"": 1.882640586797066, ""API_CREDITS"": 2.2808988764044944, ""DATASET"": 1.4545454545454546}",4,35,24,0.5599864278261335,0.07980341806170209,0.5896199834208811,0.04814829337913842,180.9543263228696,13.939850796272717,60.667213851795395
delta0.75__moderate,0.75,moderate,1.3,1443238425,0e4fe9d7cc74f6c5,"{""COMPUTE"": 556, ""MEMORY"": 468, ""API_CREDITS"": 241, ""DATASET"": 131}","{""COMPUTE"": 1.460431654676259, ""MEMORY"": 1.3867521367521367, ""API_CREDITS"": 1.5726141078838174, ""DATASET"": 0.7938931297709924}",4,40,17,0.30561823282271394,0.13183760683760684,0.23491451859827503,0.08738242984818327,94.85750832620074,6.895199154833658,33.696487626797854
delta0.75__moderate,0.75,moderate,1.3,1446854669,d2e48b34e37d9cfe,"{""COMPUTE"": 409, ""MEMORY"": 365, ""API_CREDITS"": 156, ""DATASET"": 146}","{""COMPUTE"": 1.8973105134474328, ""MEMORY"": 1.8712328767123287, ""API_CREDITS"": 2.1346153846153846, ""DATASET"": 1.6986301369863013}",4,37,36,0.6363331238809364,0.09361192588006198,0.6009608779527906,0.06449476980088432,169.22000333916026,21.639464197940896,54.15551989904454
delta0.75__moderate,0.75,moderate,1.3,1474233831,8cc777d74613edf3,"{""COMPUTE"": 558, ""MEMORY"": 478, ""API_CREDITS"": 242, ""DATASET"": 148}","{""COMPUTE"": 1.2759856630824373, ""MEMORY"": 1.299163179916318, ""API_CREDITS"": 1.334710743801653, ""DATASET"": 1.3513513513513513}",4,32,26,0.6004705813462999,0.12113604417010769,0.5064703545043042,0.07039651782961166,145.02145018775295,11.148551022575868,60.21176036130576
delta0.75__moderate,0.75,moderate,1.3,1476169622,138e36ca6b678b64,"{""COMPUTE"": 370, ""MEMORY"": 317, ""API_CREDITS"": 184, ""DATASET"": 72}","{""COMPUTE"": 2.3189189189189188, ""MEMORY"": 2.2018927444794953, ""API_CREDITS"": 2.358695652173913, ""DATASET"": 1.5555555555555556}",4,38,21,0.40042873017877695,0.05894968828341471,0.38583009619365205,0.039946389924279076,149.40796794864653,20.63005792822059,35.18061024706065
delta0.75__moderate,0.75,moderate,1.3,1515534678,eb2e10162f24abb9,"{""COMPUTE"": 636, ""MEMORY"": 524, ""API_CREDITS"": 319, ""DATASET"": 98}","{""COMPUTE"": 1.059748427672956, ""MEMORY"": 1.1049618320610688, ""API_CREDITS"": 1.031347962382445, ""DATASET"": 1.5510204081632653}",4,43,31,0.5459336762516667,0.10341437593385884,0.4384200704259374,0.0687168036980083,185.9868401113923,6.431355218918526,39.55493045873561
delta0.75__moderate,0.75,moderate,1.3,1538028730,5ce57daa207ff055,"{""COMPUTE"": 637, ""MEMORY"": 538, ""API_CREDITS"": 308, ""DATASET"": 132}","{""COMPUTE"": 1.4065934065934067, ""MEMORY"": 1.3401486988847584, ""API_CREDITS"": 1.4642857142857142, ""DATASET"": 0.7878787878787878}",4,37,26,0.5492634864896345,0.039239361727188754,0.4915051894000116,0.024065077324414222,127.20090233375446,8.50491967589725,30.502062124347617
delta0.75__moderate,0.75,moderate,1.3,1607564961,30ad30dfa579f03a,"{""COMPUTE"": 570, ""MEMORY"": 496, ""API_CREDITS"": 245, ""DATASET"": 169}","{""COMPUTE"": 1.0701754385964912, ""MEMORY"": 1.1068548387096775, ""API_CREDITS"": 0.9591836734693877, ""DATASET"": 1.3727810650887573}",4,35,20,0.4612198441055093,0.12864973050440828,0.47398735139536746,0.08434806420136738,126.77027223800296,15.441959793959498,65.94306663838448
delta0.75__moderate,0.75,moderate,1.3,1647295192,8062442669d0986c,"{""COMPUTE"": 775, ""MEMORY"": 659, ""API_CREDITS"": 337, ""DATASET"": 206}","{""COMPUTE"": 1.1535483870967742, ""MEMORY"": 1.1320182094081943, ""API_CREDITS"": 1.2640949554896141, ""DATASET"": 0.8543689320388349}",4,38,35,0.6879052197580707,0.0387309665734502,0.7107423397581788,0.024661814320114012,216.20691050802483,26.898595235762695,75.16184449426476
delta0.75__moderate,0.75,moderate,1.3,1680529007,0b4e1df84eea3600,"{""COMPUTE"": 624, ""MEMORY"": 497, ""API_CREDITS"": 278, ""DATASET"": 87}","{""COMPUTE"": 1.1378205128205128, ""MEMORY"": 1.2515090543259557, ""API_CREDITS"": 1.143884892086331, ""DATASET"": 2.3908045977011496}",4,34,26,0.5662277720950919,0.11221119355691184,0.528131604143673,0.07221430491325961,116.19040836622214,17.14705279359215,50.61001536161294
delta0.75__moderate,0.75,moderate,1.3,1683037842,51adfd7bb7ba9bf7,"{""COMPUTE"": 485, ""MEMORY"": 428, ""API_CREDITS"": 215, ""DATASET"": 148}","{""COMPUTE"": 1.6742268041237114, ""MEMORY"": 1.675233644859813, ""API_CREDITS"": 1.6325581395348838, ""DATASET"": 1.7837837837837838}",4,35,28,0.5169359181469705,0.11679935905978607,0.4963349169436513,0.07266500995165966,211.7032840787193,23.12267835603536,74.06925594771725
delta0.75__moderate,0.75,moderate,1.3,1684113726,91194d99c031f2a9,"{""COMPUTE"": 778, ""MEMORY"": 692, ""API_CREDITS"": 340, ""DATASET"": 266}","{""COMPUTE"": 1.3676092544987146, ""MEMORY"": 1.2947976878612717, ""API_CREDITS"": 1.4, ""DATASET"": 0.9624060150375939}",4,32,15,0.2933460225139176,0.12294160242053577,0.38403411233801577,0.07511614270957775,82.53790286764938,13.940109302634633,37.93830506461418
delta0.75__moderate,0.75,moderate,1.3,1723470144,c8d5205faf67d47e,"{""COMPUTE"": 793, ""MEMORY"": 694, ""API_CREDITS"": 369, ""DATASET"": 232}","{""COMPUTE"": 1.2307692307692308, ""MEMORY"": 1.2060518731988472, ""API_CREDITS"": 1.1788617886178863, ""DATASET"": 1.1379310344827587}",4,37,34,0.6547198631877479,0.10010929573858636,0.6119166737570293,0.05941717388609074,241.9575468355872,13.509818417514323,72.23898969288136
delta0.75__moderate,0.75,moderate,1.3,1746522117,2e8ecc9071181067,"{""COMPUTE"": 546, ""MEMORY"": 461, ""API_CREDITS"": 252, ""DATASET"": 119}","{""COMPUTE"": 1.2857142857142858, ""MEMORY"": 1.262472885032538, ""API_CREDITS"": 1.2142857142857142, ""DATASET"": 1.2100840336134453}",4,33,24,0.5157552739625549,0.1570484925386886,0.5074928150629862,0.11711613247560959,92.51610500519234,13.446055779690758,33.9466113384183
delta0.75__moderate,0.75,moderate,1.3,1761268421,efc6129a8ebf40ee,"{""COMPUTE"": 748, ""MEMORY"": 630, ""API_CREDITS"": 344, ""DATASET"": 170}","{""COMPUTE"": 1.393048128342246, ""MEMORY"": 1.3031746031746032, ""API_CREDITS"": 1.4738372093023255, ""DATASET"": 0.611764705882353}",4,33,28,0.5560674043760071,0.034937687554292024,0.5124997418461549,0.020656447219918914,178.11090264963926,23.659762961499098,65.9903082623718
delta0.75__moderate,0.75,moderate,1.3,1851037281,f4d913feaf514e15,"{""COMPUTE"": 777, ""MEMORY"": 648, ""API_CREDITS"": 362, ""DATASET"": 162}","{""COMPUTE"": 1.0115830115830116, ""MEMORY"": 1.0154320987654322, ""API_CREDITS"": 0.9558011049723757, ""DATASET"": 1.0864197530864197}",4,34,28,0.5683096176601498,0.14251098224490524,0.5167593921693651,0.09436755854829987,169.6030528506845,10.955984411342301,27.879764772539318
delta0.75__moderate,0.75,moderate,1.3,1867081647,793ad6ef27a55218,"{""COMPUTE"": 594, ""MEMORY"": 540, ""API_CREDITS"": 247, ""DATASET"": 230}","{""COMPUTE"": 1.6228956228956228, ""MEMORY"": 1.4814814814814814, ""API_CREDITS"": 1.8137651821862348, ""DATASET"": 0.8347826086956521}",4,33,26,0.6131985555098501,0.09543491474475578,0.46049114843033784,0.06152746318186853,254.49301852980815,25.03790510106209,52.91172125071137
delta0.75__moderate,0.75,moderate,1.3,1880620535,b0d1208c2496778e,"{""COMPUTE"": 714, ""MEMORY"": 601, ""API_CREDITS"": 339, ""DATASET"": 153}","{""COMPUTE"": 1.2717086834733893, ""MEMORY"": 1.2928452579034941, ""API_CREDITS"": 1.224188790560472, ""DATASET"": 1.5163398692810457}",4,41,25,0.4234474066727442,0.0756616586028351,0.3902078881147779,0.04736528850268859,164.23608026064997,20.411324946695824,23.85435305222984
delta0.75__moderate,0.75,moderate,1.3,1935876427,abecb2f3f929dd42,"{""COMPUTE"": 657, ""MEMORY"": 596, ""API_CREDITS"": 267, ""DATASET"": 260}","{""COMPUTE"": 1.2602739726027397, ""MEMORY"": 1.139261744966443, ""API_CREDITS"": 1.3970037453183521, ""DATASET"": 0.5846153846153846}",4,35,33,0.6955309272028855,0.0829626990994601,0.6566709868881474,0.054786240032168594,223.12984052238343,10.497875976983616,59.129300466358586
delta0.75__moderate,0.75,moderate,1.3,1943200581,73ad699e14fae7b5,"{""COMPUTE"": 498, ""MEMORY"": 436, ""API_CREDITS"": 220, ""DATASET"": 145}","{""COMPUTE"": 1.9076305220883534, ""MEMORY"": 1.761467889908257, ""API_CREDITS"": 1.9272727272727272, ""DATASET"": 1.103448275862069}",4,38,35,0.642063572505713,0.09762381571130657,0.6099498909137787,0.06727026586030972,195.64308015767665,19.56898556453434,40.90431987698097
delta0.75__moderate,0.75,moderate,1.3,1957258698,0316cf5197dda1cc,"{""COMPUTE"": 527, ""MEMORY"": 463, ""API_CREDITS"": 218, ""DATASET"": 168}","{""COMPUTE"": 1.5218216318785578, ""MEMORY"": 1.4967602591792657, ""API_CREDITS"": 1.573394495412844, ""DATASET"": 1.380952380952381}",4,37,34,0.6742040699760713,0.1007449018270164,0.5678244997458092,0.061388652728491526,215.565399741624,24.35441578076758,70.97683415845371
delta0.75__moderate,0.75,moderate,1.3,2000676221,06aacf409994edb0,"{""COMPUTE"": 885, ""MEMORY"": 730, ""API_CREDITS"": 427, ""DATASET"": 162}","{""COMPUTE"": 1.2203389830508475, ""MEMORY"": 1.236986301369863, ""API_CREDITS"": 1.2295081967213115, ""DATASET"": 1.3333333333333333}",4,38,23,0.41702691909440187,0.0706654191066658,0.47817881031751924,0.04125847972020009,143.52132023604267,27.208381839261403,59.854446291720926
delta0.75__moderate,0.75,moderate,1.3,2071520222,0e28cdb911c0422e,"{""COMPUTE"": 618, ""MEMORY"": 534, ""API_CREDITS"": 294, ""DATASET"": 156}","{""COMPUTE"": 1.4077669902912622, ""MEMORY"": 1.348314606741573, ""API_CREDITS"": 1.401360544217687, ""DATASET"": 1.0256410256410255}",4,39,36,0.6463275892069312,0.1034347743744664,0.5245097291545947,0.0650582364933239,231.8999022222271,32.42980516939409,44.58184645056025
delta0.75__moderate,0.75,moderate,1.3,2104789822,66ecd3c18aa94547,"{""COMPUTE"": 725, ""MEMORY"": 611, ""API_CREDITS"": 333, ""DATASET"": 166}","{""COMPUTE"": 1.2717241379310344, ""MEMORY"": 1.2765957446808511, ""API_CREDITS"": 1.3693693693693694, ""DATASET"": 1.1566265060240963}",4,39,27,0.5470476493333617,0.06071783035051519,0.5148475662703685,0.038666934791838636,175.03070976892286,32.96311610311895,45.43801333874496
delta0.75__moderate,0.75,moderate,1.3,2175919960,f1e3cc5ef430f915,"{""COMPUTE"": 885, ""MEMORY"": 743, ""API_CREDITS"": 423, ""DATASET"": 191}","{""COMPUTE"": 1.385310734463277, ""MEMORY"": 1.370121130551817, ""API_CREDITS"": 1.3947990543735225, ""DATASET"": 1.256544502617801}",4,36,19,0.4612045619240926,0.039417338860607255,0.4737804807637791,0.027403164402950795,163.49675947145548,15.616154433613692,45.490585217677854
delta0.75__moderate,0.75,moderate,1.3,2187181276,3aceff7473d65cd4,"{""COMPUTE"": 481, ""MEMORY"": 428, ""API_CREDITS"": 211, ""DATASET"": 154}","{""COMPUTE"": 1.2806652806652807, ""MEMORY"": 1.1308411214953271, ""API_CREDITS"": 1.4976303317535544, ""DATASET"": 0.2077922077922078}",4,33,32,0.7066669681556532,0.032702763355556004,0.48123794455965546,0.021802887294910228,155.4557323099256,13.651648677559942,48.463126582187755
delta0.75__moderate,0.75,moderate,1.3,2201730498,aa4174c7577e6b03,"{""COMPUTE"": 697, ""MEMORY"": 604, ""API_CREDITS"": 335, ""DATASET"": 181}","{""COMPUTE"": 1.5839311334289814, ""MEMORY"": 1.4966887417218544, ""API_CREDITS"": 1.5641791044776119, ""DATASET"": 1.0607734806629834}",4,32,20,0.49664945493343676,0.0467993353319467,0.453832474680029,0.03084056037675113,135.71701925586328,18.471112687259563,46.5313288312743
delta0.75__moderate,0.75,moderate,1.3,2207070483,b2ab4bb2d95fcf73,"{""COMPUTE"": 704, ""MEMORY"": 575, ""API_CREDITS"": 345, ""DATASET"": 105}","{""COMPUTE"": 1.4318181818181819, ""MEMORY"": 1.3930434782608696, ""API_CREDITS"": 1.4579710144927536, ""DATASET"": 0.9904761904761905}",4,31,26,0.6311932436344555,0.03203652438164498,0.517047835783932,0.019847706526815053,168.6968503151158,11.846177046554246,57.14904968565613
delta0.75__moderate,0.75,moderate,1.3,2218791610,dab8b68ae91a7212,"{""COMPUTE"": 797, ""MEMORY"": 615, ""API_CREDITS"": 378, ""DATASET"": 61}","{""COMPUTE"": 1.2772898368883312, ""MEMORY"": 1.3723577235772357, ""API_CREDITS"": 1.291005291005291, ""DATASET"": 3.1475409836065573}",4,39,31,0.5271014525051486,0.05740779254032267,0.5622695602535255,0.03582610938797592,136.49478774093677,22.232718853356328,40.98120499599116
delta0.75__moderate,0.75,moderate,1.3,2245371449,4850da2fbeb4fa93,"{""COMPUTE"": 661, ""MEMORY"": 567, ""API_CREDITS"": 287, ""DATASET"": 181}","{""COMPUTE"": 1.4583963691376702, ""MEMORY"": 1.4532627865961198, ""API_CREDITS"": 1.4912891986062717, ""DATASET"": 1.4143646408839778}",4,38,34,0.5629327163970089,0.10119314921142328,0.5266222313815497,0.06099020800677805,196.65892361895115,21.546746227407994,79.96497603258574
delta0.75__moderate,0.75,moderate,1.3,2264376108,d1b53309b0718eea,"{""COMPUTE"": 796, ""MEMORY"": 639, ""API_CREDITS"": 366, ""DATASET"": 119}","{""COMPUTE"": 0.9698492462311558, ""MEMORY"": 1.0187793427230047, ""API_CREDITS"": 0.9207650273224044, ""DATASET"": 1.546218487394958}",4,39,31,0.5224254014317781,0.15246594225502766,0.43641030657884294,0.11134621146151676,157.87559562780294,15.913539660395074,26.136952711525215
delta0.75__moderate,0.75,moderate,1.3,2278610062,eb4854b491f60b66,"{""COMPUTE"": 873, ""MEMORY"": 745, ""API_CREDITS"": 425, ""DATASET"": 206}","{""COMPUTE"": 0.9896907216494846, ""MEMORY"": 0.9704697986577181, ""API_CREDITS"": 0.9341176470588235, ""DATASET"": 0.8932038834951457}",4,34,28,0.5558936989871147,0.09888018160406059,0.49909393584568207,0.0715971776136373,170.43836327868138,14.024416575096419,30.93692719345258
delta0.75__moderate,0.75,moderate,1.3,2305903047,d3289295bcdb6a71,"{""COMPUTE"": 650, ""MEMORY"": 542, ""API_CREDITS"": 281, ""DATASET"": 148}","{""COMPUTE"": 1.1630769230769231, ""MEMORY"": 1.154981549815498, ""API_CREDITS"": 1.2313167259786477, ""DATASET"": 0.972972972972973}",4,38,31,0.5741105673588932,0.1058638494923661,0.526197064296326,0.06738475620082612,180.37228385308234,13.698403058036684,25.191167414371083
delta0.75__moderate,0.75,moderate,1.3,2313044508,195fd2730ad9309b,"{""COMPUTE"": 614, ""MEMORY"": 508, ""API_CREDITS"": 260, ""DATASET"": 135}","{""COMPUTE"": 1.6058631921824105, ""MEMORY"": 1.6299212598425197, ""API_CREDITS"": 1.8923076923076922, ""DATASET"": 1.4222222222222223}",4,40,31,0.5548971498786732,0.057447407888592414,0.5084598569631605,0.0364485862192403,126.26298817758783,15.356310629986837,29.2083152326403
delta0.75__moderate,0.75,moderate,1.3,2313893183,101186d6cc5a8629,"{""COMPUTE"": 833, ""MEMORY"": 666, ""API_CREDITS"": 400, ""DATASET"": 107}","{""COMPUTE"": 1.190876350540216, ""MEMORY"": 1.2222222222222223, ""API_CREDITS"": 1.165, ""DATASET"": 1.644859813084112}",4,39,36,0.6184046750692006,0.07825076329875161,0.5920516653615162,0.04677174333778896,206.09249120167507,16.225186924967886,54.120967701555124
delta0.75__moderate,0.75,moderate,1.3,2323336231,e586f1ade8529d03,"{""COMPUTE"": 673, ""MEMORY"": 557, ""API_CREDITS"": 281, ""DATASET"": 152}","{""COMPUTE"": 1.4145616641901932, ""MEMORY"": 1.4488330341113107, ""API_CREDITS"": 1.612099644128114, ""DATASET"": 1.4210526315789473}",4,30,26,0.5880934632619493,0.10033135234224642,0.4698952447843614,0.06119606059415311,168.23183710441978,20.00773264158752,43.19081845568062
delta0.75__moderate,0.75,moderate,1.3,2340911682,61b1000931cc511a,"{""COMPUTE"": 554, ""MEMORY"": 451, ""API_CREDITS"": 230, ""DATASET"": 105}","{""COMPUTE"": 1.5054151624548737, ""MEMORY"": 1.4678492239467849, ""API_CREDITS"": 1.8, ""DATASET"": 0.7619047619047619}",4,35,25,0.5099801064844737,0.044217416627316916,0.4830274678482464,0.030805214164347294,115.22044428775881,12.463346038118145,50.067409736931864
delta0.75__moderate,0.75,moderate,1.3,2341361004,f279d5f48cf830ea,"{""COMPUTE"": 816, ""MEMORY"": 663, ""API_CREDITS"": 390, ""DATASET"": 128}","{""COMPUTE"": 1.0857843137254901, ""MEMORY"": 1.167420814479638, ""API_CREDITS"": 0.9897435897435898, ""DATASET"": 2.125}",4,28,27,0.6814429829402348,0.04842685877775274,0.5695294640347132,0.03257942158608874,204.5684924793196,27.372265991994396,66.65404682512663
delta0.75__moderate,0.75,moderate,1.3,2359336968,d8089301499549c3,"{""COMPUTE"": 705, ""MEMORY"": 583, ""API_CREDITS"": 352, ""DATASET"": 117}","{""COMPUTE"": 1.202836879432624, ""MEMORY"": 1.222984562607204, ""API_CREDITS"": 1.1789772727272727, ""DATASET"": 1.435897435897436}",4,35,30,0.5473653425414339,0.05673490221585415,0.5855483966574485,0.03434311470094662,177.5577538304822,32.42734343699296,53.52144948136703
delta0.75__moderate,0.75,moderate,1.3,2364012430,437ebe19a243cab1,"{""COMPUTE"": 799, ""MEMORY"": 644, ""API_CREDITS"": 365, ""DATASET"": 128}","{""COMPUTE"": 1.0287859824780976, ""MEMORY"": 1.0822981366459627, ""API_CREDITS"": 1.0054794520547945, ""DATASET"": 1.5625}",4,35,32,0.6295091965718322,0.1280047348752459,0.5781307038945213,0.08647858771094026,155.81294682854258,12.489674816388126,39.19121138027864
delta0.75__moderate,0.75,moderate,1.3,2387674784,56f14c57829d26c2,"{""COMPUTE"": 648, ""MEMORY"": 536, ""API_CREDITS"": 295, ""DATASET"": 127}","{""COMPUTE"": 1.3611111111111112, ""MEMORY"": 1.4291044776119404, ""API_CREDITS"": 1.2542372881355932, ""DATASET"": 2.141732283464567}",4,36,35,0.6094170548365431,0.10039015346862769,0.5689780705474358,0.06266710234125582,177.92164921480298,27.48491915481719,51.79701906026031
delta0.75__moderate,0.75,moderate,1.3,2460794327,d6f6a17e673a8943,"{""COMPUTE"": 770, ""MEMORY"": 606, ""API_CREDITS"": 351, ""DATASET"": 91}","{""COMPUTE"": 1.161038961038961, ""MEMORY"": 1.2145214521452146, ""API_CREDITS"": 1.1965811965811965, ""DATASET"": 1.7582417582417582}",4,39,23,0.3203464028887039,0.07472341827736764,0.4920543842509251,0.04846773146376018,97.19642869852184,14.680851169100507,42.31938167072217
delta0.75__moderate,0.75,moderate,1.3,2465060907,3e470e79a079ec33,"{""COMPUTE"": 421, ""MEMORY"": 378, ""API_CREDITS"": 158, ""DATASET"": 158}","{""COMPUTE"": 1.9239904988123515, ""MEMORY"": 1.7724867724867726, ""API_CREDITS"": 2.4430379746835444, ""DATASET"": 0.9113924050632911}",4,34,30,0.6827636277251578,0.04155705307803441,0.5458823831422467,0.025856696837662035,214.95619838511527,31.773258322829097,64.97559872214202
delta0.75__moderate,0.75,moderate,1.3,2479492459,82f2ef5b513e976c,"{""COMPUTE"": 749, ""MEMORY"": 606, ""API_CREDITS"": 344, ""DATASET"": 120}","{""COMPUTE"": 1.0841121495327102, ""MEMORY"": 1.0396039603960396, ""API_CREDITS"": 1.1686046511627908, ""DATASET"": 0.4}",4,36,24,0.36970554200260386,0.03314620597362019,0.4969125781325359,0.02091771529079978,95.5812163650162,19.505657209389685,44.032502966201456
delta0.75__moderate,0.75,moderate,1.3,2555635641,9ba4ba5b6d49ef19,"{""COMPUTE"": 600, ""MEMORY"": 525, ""API_CREDITS"": 270, ""DATASET"": 176}","{""COMPUTE"": 1.5666666666666667, ""MEMORY"": 1.5104761904761905, ""API_CREDITS"": 1.5222222222222221, ""DATASET"": 1.3181818181818181}",4,37,24,0.38236794713765154,0.12786481262196073,0.37254096723561947,0.08375630512616988,96.76835042951092,8.123094843983003,22.733105352307632
delta0.75__moderate,0.75,moderate,1.3,2557315479,da03c734f71220ca,"{""COMPUTE"": 698, ""MEMORY"": 569, ""API_CREDITS"": 314, ""DATASET"": 123}","{""COMPUTE"": 1.4613180515759312, ""MEMORY"": 1.437609841827768, ""API_CREDITS"": 1.5222929936305734, ""DATASET"": 1.170731707317073}",4,34,26,0.535153007653167,0.04627572993021499,0.5572722403092487,0.030070412460131923,157.74588333008535,11.55790597710957,67.0209947894892
delta0.75__moderate,0.75,moderate,1.3,2582895085,28dbfbed689907a0,"{""COMPUTE"": 437, ""MEMORY"": 384, ""API_CREDITS"": 171, ""DATASET"": 144}","{""COMPUTE"": 2.622425629290618, ""MEMORY"": 2.3958333333333335, ""API_CREDITS"": 3.2046783625730995, ""DATASET"": 1.1111111111111112}",4,38,32,0.5837489629135882,0.04257023780054443,0.47129628504092813,0.032647140732686854,237.29159623375236,31.4370563140774,43.87633370841889
delta0.75__moderate,0.75,moderate,1.3,2615816904,cbc2e83a2684445c,"{""COMPUTE"": 587, ""MEMORY"": 491, ""API_CREDITS"": 294, ""DATASET"": 103}","{""COMPUTE"": 1.5979557069846677, ""MEMORY"": 1.580448065173116, ""API_CREDITS"": 1.5782312925170068, ""DATASET"": 1.5533980582524272}",4,29,29,0.7460521159704614,0.07334415009504863,0.5333230826201782,0.0448119825742359,219.53888692956113,19.85738069049338,99.67357390556889
delta0.75__moderate,0.75,moderate,1.3,2641268422,d2123b4a995a940c,"{""COMPUTE"": 586, ""MEMORY"": 512, ""API_CREDITS"": 262, ""DATASET"": 170}","{""COMPUTE"": 1.3890784982935154, ""MEMORY"": 1.349609375, ""API_CREDITS"": 1.3015267175572518, ""DATASET"": 1.2705882352941176}",4,39,32,0.5422347350762876,0.12502159956281536,0.5802130538467244,0.08390839481769917,131.7566316375314,12.10979014223525,49.091029428107284
delta0.75__moderate,0.75,moderate,1.3,2650780455,df7bda51735317a9,"{""COMPUTE"": 499, ""MEMORY"": 422, ""API_CREDITS"": 230, ""DATASET"": 109}","{""COMPUTE"": 1.6152304609218437, ""MEMORY"": 1.6848341232227488, ""API_CREDITS"": 1.5869565217391304, ""DATASET"": 2.2752293577981653}",4,34,23,0.5983801452420378,0.11767121131379067,0.5761705348886104,0.08212909567961595,233.15396976075166,13.956738831020298,74.84316871148341
delta0.75__moderate,0.75,moderate,1.3,2659608022,f21aa7d884b17ad1,"{""COMPUTE"": 674, ""MEMORY"": 576, ""API_CREDITS"": 309, ""DATASET"": 169}","{""COMPUTE"": 1.2462908011869436, ""MEMORY"": 1.2361111111111112, ""API_CREDITS"": 1.2686084142394822, ""DATASET"": 1.136094674556213}",4,29,17,0.5011994810724111,0.11087957157078174,0.4667246002977023,0.07255805413595066,190.96227914610782,17.971552214196745,64.4622791461078
delta0.75__moderate,0.75,moderate,1.3,2662675958,9d1df9f3a2fc1912,"{""COMPUTE"": 693, ""MEMORY"": 574, ""API_CREDITS"": 358, ""DATASET"": 109}","{""COMPUTE"": 1.0101010101010102, ""MEMORY"": 1.0766550522648084, ""API_CREDITS"": 0.8994413407821229, ""DATASET"": 1.908256880733945}",4,33,27,0.589871703018524,0.11953959919147164,0.4588674240141682,0.07760547221728083,243.00572513252428,29.295817860642515,34.140188849549524
delta0.75__moderate,0.75,moderate,1.3,2673731007,27b44a66e0734ae2,"{""COMPUTE"": 675, ""MEMORY"": 545, ""API_CREDITS"": 350, ""DATASET"": 73}","{""COMPUTE"": 1.5496296296296297, ""MEMORY"": 1.58348623853211, ""API_CREDITS"": 1.4542857142857142, ""DATASET"": 2.5205479452054793}",4,37,23,0.416756576623623,0.06470060610020613,0.4059907283511885,0.04138600115373676,130.6748838105283,19.094999082578827,28.942165743945495
delta0.75__moderate,0.75,moderate,1.3,2689934569,d8dea05ba2378c85,"{""COMPUTE"": 638, ""MEMORY"": 521, ""API_CREDITS"": 294, ""DATASET"": 109}","{""COMPUTE"": 1.213166144200627, ""MEMORY"": 1.2284069097888675, ""API_CREDITS"": 1.1428571428571428, ""DATASET"": 1.4678899082568808}",4,41,19,0.43317664556348734,0.14974111676796378,0.41810250292309364,0.10545759982444754,113.48653305489324,9.049892674476236,25.964401201784245
delta0.75__moderate,0.75,moderate,1.3,2709531232,3417672a1225c892,"{""COMPUTE"": 735, ""MEMORY"": 624, ""API_CREDITS"": 334, ""DATASET"": 180}","{""COMPUTE"": 1.3714285714285714, ""MEMORY"": 1.4070512820512822, ""API_CREDITS"": 1.3353293413173652, ""DATASET"": 1.6888888888888889}",4,36,28,0.5198436155132184,0.0723087576739012,0.4585139288434827,0.04414385285032354,206.519108263012,15.649079139692917,49.66833457808229
delta0.75__moderate,0.75,moderate,1.3,2732825905,36de23282bdc9058,"{""COMPUTE"": 715, ""MEMORY"": 596, ""API_CREDITS"": 337, ""DATASET"": 143}","{""COMPUTE"": 0.9706293706293706, ""MEMORY"": 0.9530201342281879, ""API_CREDITS"": 1.0207715133531157, ""DATASET"": 0.6713286713286714}",4,34,29,0.6023819413014958,0.09542305413288524,0.6621843461649751,0.06389880607725187,160.03927548260646,17.32967346233772,38.52011389841095
delta0.75__moderate,0.75,moderate,1.3,2788397956,46ea40696ddde35b,"{""COMPUTE"": 617, ""MEMORY"": 496, ""API_CREDITS"": 325, ""DATASET"": 56}","{""COMPUTE"": 1.539708265802269, ""MEMORY"": 1.560483870967742, ""API_CREDITS"": 1.4215384615384616, ""DATASET"": 2.5714285714285716}",4,35,30,0.6498458446844302,0.08341943838706717,0.5532542222327107,0.05050110656870521,197.73999283661968,18.817782824058956,45.533129924077436
delta0.75__moderate,0.75,moderate,1.3,2790330942,cf214e3c13c4f08b,"{""COMPUTE"": 692, ""MEMORY"": 572, ""API_CREDITS"": 309, ""DATASET"": 140}","{""COMPUTE"": 1.1618497109826589, ""MEMORY"": 1.1765734265734267, ""API_CREDITS"": 1.2006472491909386, ""DATASET"": 1.2}",4,38,28,0.42079092030385556,0.07428965023505087,0.670063954089643,0.053643431561592105,82.20033601362259,20.49393659041076,43.22990270237998
