sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,drf,none,1ad0e05c438d1b53,52e0b3e5a3a9a066,a2,code_review,1.0,1.0,False,0,0.765625,9,15,"{""COMPUTE"": 92, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 55}","{""COMPUTE"": 90, ""MEMORY"": 72, ""DATASET"": 0, ""API_CREDITS"": 53}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 3, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.04054054054054054,0.0,"[0.0001196914230811058, 0.9997279520452346, 0.00015235647926435084, 5.2419994119706155e-11]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,drf,none,1ad0e05c438d1b53,52e0b3e5a3a9a066,a3,monitoring,1.0,0.375,False,5,0.22499999999999998,6,0,"{""COMPUTE"": 25, ""MEMORY"": 28, ""DATASET"": 25, ""API_CREDITS"": 3}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 4, ""MEMORY"": 4, ""API_CREDITS"": 0, ""DATASET"": 3}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.5371428571428571,0.0,"[1.2941475934766034e-06, 0.00022197939214029669, 6.097593391418619e-13, 0.9997767264596565]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,drf,none,1ad0e05c438d1b53,52e0b3e5a3a9a066,a4,doc_processing,1.0,0.625,False,3,0.4375,15,5,"{""COMPUTE"": 115, ""MEMORY"": 84, ""DATASET"": 0, ""API_CREDITS"": 53}","{""COMPUTE"": 110, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 50}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.08620689655172414,0.125,"[0.0001446458643593842, 1.724645741109118e-25, 0.9998553541356406, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,drf,none,1ad0e05c438d1b53,52e0b3e5a3a9a066,a5,code_review+research,1.0,0.375,False,5,0.325,10,2,"{""COMPUTE"": 110, ""MEMORY"": 93, ""DATASET"": 25, ""API_CREDITS"": 55}","{""COMPUTE"": 110, ""MEMORY"": 93, ""DATASET"": 24, ""API_CREDITS"": 55}","{""COMPUTE"": 13, ""MEMORY"": 11, ""API_CREDITS"": 6, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}",False,True,0.08058608058608059,0.0,"[0.7075705571868594, 0.29240438100712673, 2.5061806013925802e-05, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a0,research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 14, ""MEMORY"": 206, ""DATASET"": 56, ""API_CREDITS"": 7}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",True,False,1.017921146953405,-0.25,"[0.9999984983442185, 1.501655781498492e-06, 1.0303128050354137e-18, 2.1859489445475928e-31]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a1,code_review+research,1.0,0.125,False,7,0.125,3,0,"{""COMPUTE"": 93, ""MEMORY"": 97, ""DATASET"": 3, ""API_CREDITS"": 56}","{""COMPUTE"": 32, ""MEMORY"": 26, ""DATASET"": 0, ""API_CREDITS"": 19}","{""COMPUTE"": 13, ""MEMORY"": 11, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}",True,False,0.19202898550724637,-0.25,"[0.9880892427802348, 0.011910750569355203, 6.650409996631881e-09, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a2,code_review,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 112, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 152}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 3, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",True,False,0.8603603603603603,-1.0,"[0.0001196914230811058, 0.9997279520452346, 0.00015235647926435084, 5.2419994119706155e-11]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a3,monitoring,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 61, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 4, ""MEMORY"": 4, ""API_CREDITS"": 0, ""DATASET"": 3}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",True,False,0.25142857142857145,-0.375,"[1.2941475934766034e-06, 0.00022197939214029669, 6.097593391418619e-13, 0.9997767264596565]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a4,doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 199, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",True,False,0.9482758620689655,-0.5,"[0.0001446458643593842, 1.724645741109118e-25, 0.9998553541356406, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,2485047775,joint_linear,LINEAR,1ad0e05c438d1b53,52e0b3e5a3a9a066,a5,code_review+research,1.0,0.125,False,7,0.125,3,0,"{""COMPUTE"": 94, ""MEMORY"": 98, ""DATASET"": 3, ""API_CREDITS"": 56}","{""COMPUTE"": 32, ""MEMORY"": 26, ""DATASET"": 0, ""API_CREDITS"": 19}","{""COMPUTE"": 13, ""MEMORY"": 11, ""API_CREDITS"": 6, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}",True,False,0.1978021978021978,-0.25,"[0.7075705571868594, 0.29240438100712673, 2.5061806013925802e-05, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a0,code_review,1.0,1.0,False,0,0.75,8,16,"{""COMPUTE"": 94, ""MEMORY"": 78, ""DATASET"": 0, ""API_CREDITS"": 49}","{""COMPUTE"": 80, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 3, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[1.3815772488103565e-13, 0.9951994276959583, 0.004800572303903631, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a1,code_review,1.0,1.0,False,0,0.75,8,16,"{""COMPUTE"": 94, ""MEMORY"": 77, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 80, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 2, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[3.499815549747306e-11, 0.9999977034577339, 4.478204328968506e-12, 2.2965027898444307e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a2,doc_processing,1.0,0.5,False,4,0.38749999999999996,13,3,"{""COMPUTE"": 99, ""MEMORY"": 81, ""DATASET"": 0, ""API_CREDITS"": 50}","{""COMPUTE"": 98, ""MEMORY"": 72, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.0,0.0,"[5.085227968136026e-09, 0.0002617582826631681, 0.9969656883039324, 0.0027725483281764037]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a3,research,1.0,0.25,False,6,0.25,8,0,"{""COMPUTE"": 105, ""MEMORY"": 86, ""DATASET"": 33, ""API_CREDITS"": 53}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.0,0.0,"[0.9999981939539584, 3.6371523310606925e-42, 2.9451527551799915e-27, 1.806046041608056e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a4,research,1.0,0.25,False,6,0.25,8,0,"{""COMPUTE"": 104, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 52}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.0,0.0,"[0.9977617569859473, 0.002026688658026976, 5.526956970016131e-34, 0.00021155435602575624]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,equal,none,05340694bca43845,1de3d26cba341fff,a5,doc_processing+research,1.0,0.375,False,5,0.325,10,2,"{""COMPUTE"": 104, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 52}","{""COMPUTE"": 100, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 49}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 269, ""API_CREDITS"": 162, ""DATASET"": 56}",False,True,0.0,0.0,"[0.5569438956394764, 0.00032201420616635517, 0.4427340901543572, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a0,code_review,1.0,1.0,False,0,0.765625,9,15,"{""COMPUTE"": 102, ""MEMORY"": 81, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 92, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 56}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 3, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.10407239819004525,0.0,"[1.3815772488103565e-13, 0.9951994276959583, 0.004800572303903631, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a1,code_review,1.0,1.0,False,0,0.765625,9,15,"{""COMPUTE"": 101, ""MEMORY"": 81, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 92, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 56}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 2, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.1095890410958904,0.0,"[3.499815549747306e-11, 0.9999977034577339, 4.478204328968506e-12, 2.2965027898444307e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a2,doc_processing,1.0,0.625,False,3,0.4375,15,5,"{""COMPUTE"": 120, ""MEMORY"": 87, ""DATASET"": 0, ""API_CREDITS"": 55}","{""COMPUTE"": 110, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 50}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.1391304347826087,0.125,"[5.085227968136026e-09, 0.0002617582826631681, 0.9969656883039324, 0.0027725483281764037]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a3,research,1.0,0.25,False,6,0.225,7,1,"{""COMPUTE"": 83, ""MEMORY"": 71, ""DATASET"": 20, ""API_CREDITS"": 41}","{""COMPUTE"": 76, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.22382671480144403,0.0,"[0.9999981939539584, 3.6371523310606925e-42, 2.9451527551799915e-27, 1.806046041608056e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a4,research,1.0,0.25,False,6,0.225,7,1,"{""COMPUTE"": 83, ""MEMORY"": 71, ""DATASET"": 19, ""API_CREDITS"": 41}","{""COMPUTE"": 76, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.21897810218978103,0.0,"[0.9977617569859473, 0.002026688658026976, 5.526956970016131e-34, 0.00021155435602575624]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,drf,none,05340694bca43845,1de3d26cba341fff,a5,doc_processing+research,1.0,0.375,False,5,0.2875,9,3,"{""COMPUTE"": 90, ""MEMORY"": 76, ""DATASET"": 19, ""API_CREDITS"": 45}","{""COMPUTE"": 90, ""MEMORY"": 74, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 269, ""API_CREDITS"": 162, ""DATASET"": 56}",False,True,0.16058394160583941,0.0,"[0.5569438956394764, 0.00032201420616635517, 0.4427340901543572, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a0,code_review,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 116, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 140}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 3, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",True,False,0.8506787330316742,-1.0,"[1.3815772488103565e-13, 0.9951994276959583, 0.004800572303903631, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a1,code_review,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 117, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 139}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 2, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",True,False,0.8584474885844748,-1.0,"[3.499815549747306e-11, 0.9999977034577339, 4.478204328968506e-12, 2.2965027898444307e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a2,doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 196, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",True,False,0.9434782608695652,-0.5,"[5.085227968136026e-09, 0.0002617582826631681, 0.9969656883039324, 0.0027725483281764037]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a3,research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 15, ""MEMORY"": 206, ""DATASET"": 47, ""API_CREDITS"": 7}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",True,False,0.9747292418772563,-0.25,"[0.9999981939539584, 3.6371523310606925e-42, 2.9451527551799915e-27, 1.806046041608056e-06]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a4,research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 14, ""MEMORY"": 207, ""DATASET"": 47, ""API_CREDITS"": 7}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",True,False,0.9890510948905109,-0.25,"[0.9977617569859473, 0.002026688658026976, 5.526956970016131e-34, 0.00021155435602575624]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1464621060,joint_linear,LINEAR,05340694bca43845,1de3d26cba341fff,a5,doc_processing+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 142, ""MEMORY"": 68, ""DATASET"": 3, ""API_CREDITS"": 7}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 269, ""API_CREDITS"": 162, ""DATASET"": 56}",True,False,0.4744525547445255,-0.375,"[0.5569438956394764, 0.00032201420616635517, 0.4427340901543572, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a0,doc_processing+research,1.0,0.375,False,5,0.2875,9,3,"{""COMPUTE"": 98, ""MEMORY"": 80, ""DATASET"": 33, ""API_CREDITS"": 47}","{""COMPUTE"": 90, ""MEMORY"": 74, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 14, ""MEMORY"": 11, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 269, ""API_CREDITS"": 162, ""DATASET"": 56}",False,True,0.0,0.0,"[0.680586184101981, 3.426250630577465e-36, 0.31937655282584104, 3.726307217794471e-05]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a1,research,1.0,0.25,False,6,0.25,8,0,"{""COMPUTE"": 98, ""MEMORY"": 81, ""DATASET"": 32, ""API_CREDITS"": 47}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.0,0.0,"[0.8216091554791922, 4.685175881235828e-10, 0.1783908440522902, 0.0]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a2,doc_processing,1.0,0.5,False,4,0.35,12,4,"{""COMPUTE"": 93, ""MEMORY"": 76, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 88, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.0,0.0,"[7.812603485336073e-08, 5.903734912023791e-08, 0.9999998007667272, 6.206988881932198e-08]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a3,code_review+doc_processing,1.0,0.5,False,4,0.35,12,4,"{""COMPUTE"": 91, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 88, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 8, ""MEMORY"": 6, ""API_CREDITS"": 4, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}",False,True,0.0,0.0,"[6.857702682114864e-19, 0.029046813063289854, 0.9709531869336452, 3.0650051346027806e-12]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a4,monitoring+research,1.0,0.375,False,5,0.30000000000000004,9,1,"{""COMPUTE"": 89, ""MEMORY"": 74, ""DATASET"": 32, ""API_CREDITS"": 42}","{""COMPUTE"": 84, ""MEMORY"": 73, ""DATASET"": 24, ""API_CREDITS"": 39}","{""COMPUTE"": 6, ""MEMORY"": 6, ""API_CREDITS"": 2, ""DATASET"": 3}","{""COMPUTE"": 132, ""MEMORY"": 124, ""API_CREDITS"": 48, ""DATASET"": 64}",False,True,0.0,0.0,"[0.1447349054602614, 1.519506905943433e-17, 1.2113512833052198e-11, 0.8552650945276251]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,equal,none,1e7675cb7fbea4bc,77dd99017872143d,a5,code_review,1.0,0.875,False,1,0.65625,7,14,"{""COMPUTE"": 87, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 4, ""MEMORY"": 3, ""API_CREDITS"": 2, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[4.3147530526114953e-08, 0.9999999568524595, 9.131457878636338e-15, 8.605489118596328e-16]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,drf,none,1e7675cb7fbea4bc,77dd99017872143d,a0,doc_processing+research,1.0,0.375,False,5,0.2875,9,3,"{""COMPUTE"": 94, ""MEMORY"": 79, ""DATASET"": 21, ""API_CREDITS"": 47}","{""COMPUTE"": 90, ""MEMORY"": 74, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 14, ""MEMORY"": 11, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 326, ""MEMORY"": 269, ""API_CREDITS"": 162, ""DATASET"": 56}",False,True,0.06589147286821706,0.0,"[0.680586184101981, 3.426250630577465e-36, 0.31937655282584104, 3.726307217794471e-05]"
floor,dirichlet_0.03__proportional_0.10__high,dirichlet_0.03,0.03,proportional_0.10,high,1594198431,drf,none,1e7675cb7fbea4bc,77dd99017872143d,a1,research,1.0,0.25,False,6,0.25,8,0,"{""COMPUTE"": 86, ""MEMORY"": 74, ""DATASET"": 20, ""API_CREDITS"": 43}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 14, ""MEMORY"": 12, ""API_CREDITS"": 7, ""DATASET"": 3}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.13565891472868216,0.0,"[0.8216091554791922, 4.685175881235828e-10, 0.1783908440522902, 0.0]"
