cell,regime,concentration,contention,contention_ratio,seed,task_workload_hash,scenario_hash,declaration_source,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,171451216,bcdaa693195308ce,9fdd4f06fd5cc70b,exact_pending_queue,"[[5.954920903699959e-05, 9.020411694909203e-05, 0.09404980779442247, 0.9058004388795914], [8.1084501278884e-09, 3.6072812696873534e-15, 6.7132851960823e-06, 0.9999932786063502], [8.764921736587727e-06, 7.796941433330141e-07, 1.8175328291789246e-09, 0.9999904535665872], [0.24285680555124187, 0.7566429182126334, 0.0005002440083227613, 3.222780179655375e-08], [0.9166863269607022, 2.530512754424273e-15, 0.08331365711529044, 1.5924004869946766e-08], [1.652195805931697e-11, 0.0054593446054556054, 0.5841160428868042, 0.41042461249121825]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 5}]","[2, 1, 1, 2, 1, 2]",0.0,0.2266788441924219,0.6666666666666666,0.13675238150603114,0.0912861407890681,"{""COMPUTE"": 750, ""MEMORY"": 682, ""API_CREDITS"": 294, ""DATASET"": 304}","{""COMPUTE"": 395, ""MEMORY"": 359, ""API_CREDITS"": 155, ""DATASET"": 160}","{""COMPUTE"": 1.8987341772151898, ""MEMORY"": 1.8997214484679665, ""API_CREDITS"": 1.896774193548387, ""DATASET"": 1.9}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,214605580,e837d2ff0fd809f3,c4ea8d54b987a47f,exact_pending_queue,"[[1.201640443584293e-08, 0.536172559088119, 0.4296947456817637, 0.03413268321371272], [0.4470581649942488, 0.007911723194743559, 5.7468248076285565e-06, 0.5450243649861999], [0.9999985917555866, 3.69424601949471e-12, 4.676647776290362e-15, 1.4082407144462284e-06], [1.2471244875014351e-06, 0.364082723078357, 0.04011799177628758, 0.5957980380208678], [0.0008579969759184148, 0.00025687381642592265, 0.9982953061137122, 0.0005898230939434966], [0.9983502774777998, 3.733535065722864e-06, 5.156767159169097e-10, 0.0016459884714576881]]","[{""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 2, 1, 2, 1, 1]",0.0,0.20816653717704678,0.7833333333333333,0.12411180910158937,0.07766035748917713,"{""COMPUTE"": 1094, ""MEMORY"": 919, ""API_CREDITS"": 505, ""DATASET"": 248}","{""COMPUTE"": 576, ""MEMORY"": 484, ""API_CREDITS"": 266, ""DATASET"": 131}","{""COMPUTE"": 1.8993055555555556, ""MEMORY"": 1.8987603305785123, ""API_CREDITS"": 1.8984962406015038, ""DATASET"": 1.8931297709923665}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,215326899,072f92d25703eb1f,9c0fde7ea9dcec17,exact_pending_queue,"[[0.00016851441940384987, 1.7714395972818394e-05, 0.9998126760365951, 1.0951480281319826e-06], [0.0128823320364355, 7.679239317312015e-05, 0.9834036718323091, 0.003637203738082231], [0.40772284568742, 0.0006670878363668843, 0.03520919899995854, 0.5564008674762545], [5.317034723811305e-05, 0.0002936558179207635, 2.4254162029127965e-07, 0.9996529312932209], [9.008101077374807e-05, 0.9396849209139263, 0.00195339492081675, 0.05827160315448321], [0.000853017145808515, 0.9988238285982924, 0.0002803169753795722, 4.2837280519470733e-05]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 2, 1, 1, 1]",0.0,0.0676065103715944,0.8166666666666667,0.15730614766759346,0.11495554869048845,"{""COMPUTE"": 692, ""MEMORY"": 568, ""API_CREDITS"": 304, ""DATASET"": 128}","{""COMPUTE"": 364, ""MEMORY"": 299, ""API_CREDITS"": 160, ""DATASET"": 67}","{""COMPUTE"": 1.901098901098901, ""MEMORY"": 1.899665551839465, ""API_CREDITS"": 1.9, ""DATASET"": 1.9104477611940298}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,251198272,76e1d0c0c1c911ff,0922eb2ca14c1541,exact_pending_queue,"[[0.003936338013575621, 0.008729231614678413, 0.841925471733835, 0.14540895863791084], [0.0005081279197676609, 0.5383762376239783, 0.40681356329255475, 0.054302071163699346], [1.274609873130078e-07, 2.2289008778819796e-07, 0.5916139069418715, 0.40838574270705336], [0.32722975633194323, 0.0010008567624924603, 0.6129999928872676, 0.05876939401829669], [0.005496323794351176, 0.01399396373157035, 4.206691145110826e-06, 0.9805055057829334], [0.9999788662712138, 2.487924661377575e-12, 1.4342517221766564e-10, 2.1133582873126517e-05]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 3}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 3, 2, 2, 1, 1]",0.0,0.241969792362844,0.7083333333333334,0.1270349281312196,0.08222287182924788,"{""COMPUTE"": 960, ""MEMORY"": 777, ""API_CREDITS"": 423, ""DATASET"": 168}","{""COMPUTE"": 505, ""MEMORY"": 409, ""API_CREDITS"": 223, ""DATASET"": 88}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8997555012224938, ""API_CREDITS"": 1.8968609865470851, ""DATASET"": 1.9090909090909092}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,278470677,0683c7d65abd5df1,6dcce745416805f5,exact_pending_queue,"[[0.0006197869270105038, 0.006602337817299552, 0.992447196105417, 0.00033067915027273204], [0.00010331985288444305, 6.23101374810341e-16, 0.9567740101197942, 0.043122670027320606], [0.9664440932030909, 2.893858845432878e-12, 1.3068843699867092e-12, 0.03355590679270824], [1.6318017401698452e-05, 0.00010915926649103459, 7.56006596935263e-05, 0.9997989220564139], [0.22443673062659342, 0.013216288732581188, 0.10858786034555944, 0.653759120295266], [0.9948560163268192, 0.002191357132502178, 2.6813438554276483e-09, 0.0029526238593347285]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 1, 2, 1]",0.0,0.1129035473048941,0.775,0.14304897067328007,0.09524116579825603,"{""COMPUTE"": 1038, ""MEMORY"": 871, ""API_CREDITS"": 457, ""DATASET"": 248}","{""COMPUTE"": 546, ""MEMORY"": 458, ""API_CREDITS"": 241, ""DATASET"": 131}","{""COMPUTE"": 1.901098901098901, ""MEMORY"": 1.9017467248908297, ""API_CREDITS"": 1.896265560165975, ""DATASET"": 1.8931297709923665}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,300256241,2b347b5de4ad1018,297c1c2bc12a41ab,exact_pending_queue,"[[1.7252680482782547e-06, 0.006453629034960516, 1.3039500553513654e-05, 0.9935316061964378], [0.9982760896988736, 5.128034673705292e-06, 0.0017187822663954071, 5.728722510794594e-14], [1.617909884331351e-08, 0.9090824470458975, 7.356118876794941e-08, 0.09091746321381483], [0.20929760119960314, 0.7893287100999756, 5.078626797570307e-08, 0.0013736379141533405], [0.0025998375349275435, 0.012965555291719024, 0.0003023505013121017, 0.9841322566720413], [0.9305170765157339, 0.0012928126382839775, 0.06819011083385636, 1.2125803260971606e-11]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}]","[1, 1, 1, 2, 1, 2]",0.0,0.1129035473048941,0.7916666666666666,0.16262965615375252,0.11846556778785694,"{""COMPUTE"": 868, ""MEMORY"": 765, ""API_CREDITS"": 399, ""DATASET"": 264}","{""COMPUTE"": 457, ""MEMORY"": 403, ""API_CREDITS"": 210, ""DATASET"": 139}","{""COMPUTE"": 1.899343544857768, ""MEMORY"": 1.8982630272952854, ""API_CREDITS"": 1.9, ""DATASET"": 1.8992805755395683}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,386905649,99a927996c4e639f,3273fd3e07aa2d7d,exact_pending_queue,"[[4.19770285739809e-13, 0.9952963243445898, 0.00470367007244683, 5.582543584324407e-09], [0.0009588621854813138, 1.4211178227171451e-24, 4.277822082336333e-10, 0.9990411373867364], [0.00031245977535633915, 0.00034993049498349574, 0.9992745029174886, 6.310681217138303e-05], [0.038601947881345966, 3.3506684278205777e-07, 0.0012485897763118094, 0.9601491272754994], [6.572983845119358e-17, 0.9999963042418406, 3.6766417547351485e-06, 1.9116404446231724e-08], [0.005639265020181408, 0.20857944299990733, 6.336518130960204e-05, 0.7857179267986016]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.7333333333333333,0.19786324786324788,0.16025641025641027,"{""COMPUTE"": 528, ""MEMORY"": 472, ""API_CREDITS"": 200, ""DATASET"": 192}","{""COMPUTE"": 278, ""MEMORY"": 248, ""API_CREDITS"": 105, ""DATASET"": 101}","{""COMPUTE"": 1.8992805755395683, ""MEMORY"": 1.903225806451613, ""API_CREDITS"": 1.9047619047619047, ""DATASET"": 1.900990099009901}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,406271647,e514de482b753ab2,bda4d65da709bc35,exact_pending_queue,"[[0.3000036602993688, 2.533208168802514e-18, 3.898518827495019e-13, 0.6999963397002412], [2.315458015809668e-07, 0.9999939815534417, 2.571391219510915e-08, 5.761186844589715e-06], [2.688317795997507e-10, 0.004256491532445666, 0.9954618041988218, 0.00028170399990058893], [0.06266588082700743, 2.710409725162422e-06, 0.00041006309875099, 0.9369213456645163], [7.800326535273877e-13, 0.6791376627688128, 0.32085107387933676, 1.1263351070276337e-05], [0.4697521248123338, 2.6163869149039284e-12, 0.046003242568740214, 0.48424463261630973]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}]","[2, 1, 1, 2, 2, 2]",0.0,0.23773675114860757,0.75,0.1490450691655511,0.11427933958054441,"{""COMPUTE"": 668, ""MEMORY"": 576, ""API_CREDITS"": 276, ""DATASET"": 192}","{""COMPUTE"": 352, ""MEMORY"": 303, ""API_CREDITS"": 145, ""DATASET"": 101}","{""COMPUTE"": 1.8977272727272727, ""MEMORY"": 1.900990099009901, ""API_CREDITS"": 1.903448275862069, ""DATASET"": 1.900990099009901}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,411968488,cf788ead9857bba3,e047b5709e63e495,exact_pending_queue,"[[0.0053439949888388445, 6.789927595917954e-07, 0.8936503939163947, 0.10100493210200676], [0.8453300012783653, 1.499231930828072e-07, 0.002502342342547573, 0.15216750645589414], [1.663489293960427e-10, 0.998546288103255, 0.0014537112833240913, 4.4707188095802946e-10], [0.007860668503869217, 0.08499588970230819, 9.95917046318035e-06, 0.9071334826233595], [0.020944813398410738, 0.9790471000974984, 8.085764426808318e-06, 7.396642078760023e-10], [0.002612471916274568, 0.4242804190550113, 0.5680401823504069, 0.0050669266783071815]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}]","[2, 2, 1, 2, 1, 2]",0.0,0.2481165680480829,0.775,0.12725698693716972,0.08344881976895212,"{""COMPUTE"": 746, ""MEMORY"": 617, ""API_CREDITS"": 347, ""DATASET"": 136}","{""COMPUTE"": 393, ""MEMORY"": 325, ""API_CREDITS"": 183, ""DATASET"": 72}","{""COMPUTE"": 1.8982188295165394, ""MEMORY"": 1.8984615384615384, ""API_CREDITS"": 1.8961748633879782, ""DATASET"": 1.8888888888888888}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,453975842,144b5f8fe7e12cbb,8d06259074a3a042,exact_pending_queue,"[[0.9884465545365921, 0.0006051569732430231, 0.00969120291188241, 0.001257085578282516], [0.00021636639584400504, 0.9980832687896779, 0.0017003604192667972, 4.395211425216473e-09], [0.07424101116554169, 0.7922779363142264, 0.08325582554770415, 0.05022522697252783], [2.970335422114213e-05, 0.4955133634277196, 0.1496890148316469, 0.3547679183864123], [0.9953198929675788, 6.446725423017919e-06, 0.00025138458259564583, 0.004422275724402407], [2.897834213837476e-10, 0.4872659725018445, 0.5127340272070569, 1.3152523671237672e-12]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}]","[1, 1, 3, 3, 1, 2]",0.0,0.285112599134472,0.7083333333333334,0.06221371817702094,0.04299843003971446,"{""COMPUTE"": 940, ""MEMORY"": 780, ""API_CREDITS"": 472, ""DATASET"": 160}","{""COMPUTE"": 495, ""MEMORY"": 411, ""API_CREDITS"": 248, ""DATASET"": 84}","{""COMPUTE"": 1.898989898989899, ""MEMORY"": 1.897810218978102, ""API_CREDITS"": 1.903225806451613, ""DATASET"": 1.9047619047619047}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,462769092,d9da4139bfca2342,8977df787b5d02d6,exact_pending_queue,"[[0.3410260458664463, 4.646437685777471e-05, 0.6582955454431354, 0.000631944313560431], [0.09263355173612009, 1.1077487773046625e-16, 0.9010637459988358, 0.0063027022650439845], [9.050522573083671e-05, 3.4503871100942627e-07, 0.9855489615486018, 0.01436018818695628], [0.7831372802442133, 0.0002709455367365558, 0.09594065665626811, 0.12065111756278192], [1.761412178338254e-09, 0.00042129120064144407, 5.187238963499801e-05, 0.9995268346483114], [0.00045737085757634703, 6.612192284972701e-11, 2.768572749847368e-13, 0.9995426290760249]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 2, 1, 2, 1, 1]",0.0,0.1582005842381938,0.7166666666666667,0.1712551589337849,0.12778891676231197,"{""COMPUTE"": 952, ""MEMORY"": 786, ""API_CREDITS"": 406, ""DATASET"": 208}","{""COMPUTE"": 501, ""MEMORY"": 414, ""API_CREDITS"": 214, ""DATASET"": 109}","{""COMPUTE"": 1.9001996007984032, ""MEMORY"": 1.8985507246376812, ""API_CREDITS"": 1.897196261682243, ""DATASET"": 1.908256880733945}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,481369689,fb3bf9147debe71e,128acf99a61b7a68,exact_pending_queue,"[[0.7955998010150639, 0.2030186449390052, 0.0013815515122096247, 2.5337214107850842e-09], [0.030204646878452722, 5.438396811182984e-06, 1.8929558105615005e-16, 0.969789914724736], [0.9999979032865999, 2.3829710669629158e-12, 2.257667138942863e-07, 1.8709443031799524e-06], [0.08568774925015543, 2.559600625188024e-05, 3.9332431453003093e-07, 0.9142862614192782], [0.00022324962422607178, 0.999156845817582, 0.000454472052437721, 0.00016543250575422062], [9.878960040599262e-05, 0.9999012103712595, 2.27823949482425e-12, 2.6056252472708413e-11]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 2, 1, 1]",0.0,0.0452970369332997,0.7916666666666666,0.15673659673659673,0.10618578951912287,"{""COMPUTE"": 858, ""MEMORY"": 756, ""API_CREDITS"": 400, ""DATASET"": 256}","{""COMPUTE"": 452, ""MEMORY"": 398, ""API_CREDITS"": 211, ""DATASET"": 135}","{""COMPUTE"": 1.8982300884955752, ""MEMORY"": 1.899497487437186, ""API_CREDITS"": 1.8957345971563981, ""DATASET"": 1.8962962962962964}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,516112135,35e1cc7e0618f4bb,1976bdae19188b69,exact_pending_queue,"[[0.6257848394253654, 0.0005555213707563551, 0.00031894846231622984, 0.37334069074156184], [0.0034896386779000753, 0.020524612027056067, 0.975985749292718, 2.325966174390802e-12], [0.007686836375932526, 0.9916721853618102, 0.0006407434948781483, 2.347673790841106e-07], [0.04290437510812551, 1.5686340484656285e-07, 0.9570954635882362, 4.440233402596587e-09], [0.07575278658336429, 0.03143420092475909, 6.038829956418869e-08, 0.892812952103577], [3.003806301240907e-10, 0.0926335757336811, 0.39096073635989365, 0.5164056876060446]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 5}]","[2, 1, 1, 1, 1, 3]",0.0,0.19156624505794992,0.7833333333333333,0.15558848403058928,0.10512970460338883,"{""COMPUTE"": 758, ""MEMORY"": 629, ""API_CREDITS"": 319, ""DATASET"": 168}","{""COMPUTE"": 399, ""MEMORY"": 331, ""API_CREDITS"": 168, ""DATASET"": 88}","{""COMPUTE"": 1.899749373433584, ""MEMORY"": 1.9003021148036254, ""API_CREDITS"": 1.8988095238095237, ""DATASET"": 1.9090909090909092}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,553435265,accd828aa61e6e10,7bec9922665d0f22,exact_pending_queue,"[[0.9556622144605869, 0.04433463846163386, 3.1461827249814576e-06, 8.950543679296575e-10], [5.813947559179679e-16, 0.011896625079608857, 5.350127082405913e-05, 0.9880498736495664], [8.922439568360686e-15, 2.2345055559758047e-06, 0.999997765274606, 2.198290802059505e-10], [0.2724123239935684, 0.6056938711891519, 0.001392499181252794, 0.12050130563602701], [0.8570673168845009, 6.150402822051459e-05, 0.009364084330293471, 0.13350709475698522], [0.000655561371984482, 0.00014219925621072774, 0.0002073418889158367, 0.9989948974828889]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 3, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 3, 3, 1]",0.0,0.2055764322240583,0.7833333333333333,0.15583616320753324,0.11372232496765573,"{""COMPUTE"": 960, ""MEMORY"": 831, ""API_CREDITS"": 421, ""DATASET"": 280}","{""COMPUTE"": 505, ""MEMORY"": 437, ""API_CREDITS"": 222, ""DATASET"": 147}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.9016018306636155, ""API_CREDITS"": 1.8963963963963963, ""DATASET"": 1.9047619047619047}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,567887676,ca64453a22b85272,e120229451b72586,exact_pending_queue,"[[0.2029375064927907, 0.7970624740707617, 1.0495727637968681e-08, 8.94072008451088e-09], [5.284511908593491e-11, 0.12236749726856598, 1.1134989118927587e-06, 0.877631389179677], [0.0001022126268007162, 0.6338204214923389, 0.36607585567208967, 1.5102087706618224e-06], [0.04773577041802825, 0.9522508518528637, 3.588842480335413e-06, 9.788886627668433e-06], [8.41513931548532e-15, 0.9936716834844447, 0.0063282987217133805, 1.7793833524932615e-08], [0.4567556716855183, 1.058189048831195e-14, 0.155026183278422, 0.3882181450360491]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}]","[1, 1, 2, 2, 1, 2]",0.0,0.19623688063822745,0.725,0.1430055005301716,0.09940656512408157,"{""COMPUTE"": 648, ""MEMORY"": 549, ""API_CREDITS"": 307, ""DATASET"": 136}","{""COMPUTE"": 341, ""MEMORY"": 289, ""API_CREDITS"": 162, ""DATASET"": 72}","{""COMPUTE"": 1.900293255131965, ""MEMORY"": 1.8996539792387543, ""API_CREDITS"": 1.8950617283950617, ""DATASET"": 1.8888888888888888}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,570058452,8f2ce5e466355ccd,4d6ca111bd540bfb,exact_pending_queue,"[[1.0050575185921453e-05, 0.0007982508339327656, 0.9980250119955235, 0.0011666865953579148], [0.0009004671460881909, 3.841906781460029e-06, 1.8793352090784232e-13, 0.9990956909469424], [7.489209910699606e-16, 0.9999922549619208, 2.4923214481617035e-10, 7.744788846207496e-06], [0.947043580981656, 0.03255023946091159, 0.01550068865252969, 0.004905490904902674], [1.0547420552604248e-07, 0.9103434417378008, 0.07206132027390355, 0.017595132514090162], [0.05485608936867868, 0.9331028969900907, 2.754654770823507e-20, 0.012041013641230442]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 3, 2]",0.0,0.13373688063822745,0.8166666666666667,0.131189859293357,0.0845392058300602,"{""COMPUTE"": 786, ""MEMORY"": 654, ""API_CREDITS"": 378, ""DATASET"": 144}","{""COMPUTE"": 414, ""MEMORY"": 344, ""API_CREDITS"": 199, ""DATASET"": 76}","{""COMPUTE"": 1.8985507246376812, ""MEMORY"": 1.9011627906976745, ""API_CREDITS"": 1.899497487437186, ""DATASET"": 1.894736842105263}",4
